deck,slide_num,slide_title,hidden,location_in_slide,surrounding_text,number_mention,normalized,suggested_status
AFTER_AMOSI_Mar2026,56,Pipeline Intelligence,no,notes/para[7],"GOLDEN K-MEANS: A 1,396-video baseline clustering model ensures consistent feature extraction across runs.","1,396",1396,UNCLASSIFIED
AFTER_AMOSI_Mar2026,56,Pipeline Intelligence,no,notes/para[9],"IS: 0-5 composite of 6 signals, designed at development time and distilled into deterministic formulas. No LLM called at runtime.",0,0,UNCLASSIFIED
AFTER_AMOSI_Mar2026,56,Pipeline Intelligence,no,notes/para[9],"IS: 0-5 composite of 6 signals, designed at development time and distilled into deterministic formulas. No LLM called at runtime.",5,5,UNCLASSIFIED
AFTER_AMOSI_Mar2026,56,Pipeline Intelligence,no,notes/para[9],"IS: 0-5 composite of 6 signals, designed at development time and distilled into deterministic formulas. No LLM called at runtime.",6,6,UNCLASSIFIED
AFTER_AMOSI_Mar2026,57,Two Environments: Development and Production,no,shape[4]/para[1],• GPU: Tesla T4 (16GB),16,16,LIKELY_HOLD
AFTER_AMOSI_Mar2026,57,Two Environments: Development and Production,no,shape[9]/para[4],• INSTALL.sh overlay with 13-point verification,13,13,LIKELY_HOLD
AFTER_AMOSI_Mar2026,57,Two Environments: Development and Production,no,shape[11]/para[0],57,57,57,UNCLASSIFIED
AFTER_AMOSI_Mar2026,57,Two Environments: Development and Production,no,notes/para[0],"Two environments: EC2 for development and research, Docker container for production deployment. Changes are tracked and replicated via a detailed sync changelog. Path translations, different Python environments, different hardware. INSTALL.sh handles deployment with automatic backup and 13-point verification.",13,13,LIKELY_HOLD
AFTER_AMOSI_Mar2026,58,FUTURE DIRECTIONS,no,shape[3]/para[0],5 research insights  →  5-phase improvement roadmap,5,5,UNCLASSIFIED
AFTER_AMOSI_Mar2026,58,FUTURE DIRECTIONS,no,shape[3]/para[0],5 research insights  →  5-phase improvement roadmap,5,5,UNCLASSIFIED
AFTER_AMOSI_Mar2026,58,FUTURE DIRECTIONS,no,shape[5]/para[0],58,58,58,UNCLASSIFIED
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,shape[0]/para[0],"Starting from 61.6%, Not 25%",61.6%,61.6%,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,shape[0]/para[0],"Starting from 61.6%, Not 25%",25%,25%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,shape[4]/para[0],• 25.5% useful by WER,25.5%,25.5%,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,shape[4]/para[1],• 9 out of 10 segments fail,9,9,UNCLASSIFIED
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,shape[4]/para[1],• 9 out of 10 segments fail,10,10,UNCLASSIFIED
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,shape[4]/para[2],• Ignores phonetic preservation (41.5%),41.5%,41.5%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,shape[7]/para[0],• 61.6% useful output (IS ≥ 2.00),61.6%,61.6%,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,shape[7]/para[0],• 61.6% useful output (IS ≥ 2.00),2.00,2.00,UNCLASSIFIED
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,shape[7]/para[1],"• 64.9% useful per Opus-as-a-Judge (Y+P = 971/1,497)",64.9%,64.9%,LIKELY_HOLD
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,shape[7]/para[1],"• 64.9% useful per Opus-as-a-Judge (Y+P = 971/1,497)",971,971,UNCLASSIFIED
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,shape[7]/para[1],"• 64.9% useful per Opus-as-a-Judge (Y+P = 971/1,497)","1,497",1497,LIKELY_HOLD
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,shape[7]/para[2],• Validated across 16 decode configs,16,16,METADATA
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,shape[7]/para[3],• 85% correlation between IS and Opus verdicts,85%,85%,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,shape[9]/para[0],"The gap is real — but WER dramatically overstates failure. 61.6% useful by IS (Y+P), 64.9% confirmed by Opus-as-a-Judge.",61.6%,61.6%,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,shape[9]/para[0],"The gap is real — but WER dramatically overstates failure. 61.6% useful by IS (Y+P), 64.9% confirmed by Opus-as-a-Judge.",64.9%,64.9%,LIKELY_HOLD
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,shape[11]/para[0],59,59,59,UNCLASSIFIED
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,notes/para[0],"This is the turning point. WER says 25.5% useful. Our Intelligibility Score says 61.6% useful output (NIV Y+P) — 2.4x more. WER correlates with IS but not perfectly — it misses phonetic and semantic preservation, so it is not good enough as a sole metric. Opus-as-a-Judge confirms 64.9% useful output (Y+P = 971/1,497). Validated across 16 decode configs with 85% correlation.",25.5%,25.5%,METADATA
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,notes/para[0],"This is the turning point. WER says 25.5% useful. Our Intelligibility Score says 61.6% useful output (NIV Y+P) — 2.4x more. WER correlates with IS but not perfectly — it misses phonetic and semantic preservation, so it is not good enough as a sole metric. Opus-as-a-Judge confirms 64.9% useful output (Y+P = 971/1,497). Validated across 16 decode configs with 85% correlation.",61.6%,61.6%,METADATA
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,notes/para[0],"This is the turning point. WER says 25.5% useful. Our Intelligibility Score says 61.6% useful output (NIV Y+P) — 2.4x more. WER correlates with IS but not perfectly — it misses phonetic and semantic preservation, so it is not good enough as a sole metric. Opus-as-a-Judge confirms 64.9% useful output (Y+P = 971/1,497). Validated across 16 decode configs with 85% correlation.",2.4,2.4,METADATA
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,notes/para[0],"This is the turning point. WER says 25.5% useful. Our Intelligibility Score says 61.6% useful output (NIV Y+P) — 2.4x more. WER correlates with IS but not perfectly — it misses phonetic and semantic preservation, so it is not good enough as a sole metric. Opus-as-a-Judge confirms 64.9% useful output (Y+P = 971/1,497). Validated across 16 decode configs with 85% correlation.",64.9%,64.9%,METADATA
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,notes/para[0],"This is the turning point. WER says 25.5% useful. Our Intelligibility Score says 61.6% useful output (NIV Y+P) — 2.4x more. WER correlates with IS but not perfectly — it misses phonetic and semantic preservation, so it is not good enough as a sole metric. Opus-as-a-Judge confirms 64.9% useful output (Y+P = 971/1,497). Validated across 16 decode configs with 85% correlation.",971,971,METADATA
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,notes/para[0],"This is the turning point. WER says 25.5% useful. Our Intelligibility Score says 61.6% useful output (NIV Y+P) — 2.4x more. WER correlates with IS but not perfectly — it misses phonetic and semantic preservation, so it is not good enough as a sole metric. Opus-as-a-Judge confirms 64.9% useful output (Y+P = 971/1,497). Validated across 16 decode configs with 85% correlation.","1,497",1497,METADATA
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,notes/para[0],"This is the turning point. WER says 25.5% useful. Our Intelligibility Score says 61.6% useful output (NIV Y+P) — 2.4x more. WER correlates with IS but not perfectly — it misses phonetic and semantic preservation, so it is not good enough as a sole metric. Opus-as-a-Judge confirms 64.9% useful output (Y+P = 971/1,497). Validated across 16 decode configs with 85% correlation.",16,16,METADATA
AFTER_AMOSI_Mar2026,59,"Starting from 61.6%, Not 25%",no,notes/para[0],"This is the turning point. WER says 25.5% useful. Our Intelligibility Score says 61.6% useful output (NIV Y+P) — 2.4x more. WER correlates with IS but not perfectly — it misses phonetic and semantic preservation, so it is not good enough as a sole metric. Opus-as-a-Judge confirms 64.9% useful output (Y+P = 971/1,497). Validated across 16 decode configs with 85% correlation.",85%,85%,METADATA
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[0]/para[0],Five Phases — From IS 2.5 to Target IS 3.3–3.7,2.5,2.5,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[0]/para[0],Five Phases — From IS 2.5 to Target IS 3.3–3.7,3.3,3.3,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[0]/para[0],Five Phases — From IS 2.5 to Target IS 3.3–3.7,3.7,3.7,NEEDS_VERIFICATION
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[3]/para[0],Phase 1  Surface the good 62%,1,1,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[3]/para[0],Phase 1  Surface the good 62%,62%,62%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[3]/para[1],"Confidence scoring — flags known-good segments (2–4 hrs)   Targets: Signal Loss (80, 13.9%) | IS: perceived only (filtering, no recovery)",2,2,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[3]/para[1],"Confidence scoring — flags known-good segments (2–4 hrs)   Targets: Signal Loss (80, 13.9%) | IS: perceived only (filtering, no recovery)",4,4,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[3]/para[1],"Confidence scoring — flags known-good segments (2–4 hrs)   Targets: Signal Loss (80, 13.9%) | IS: perceived only (filtering, no recovery)",80,80,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[3]/para[1],"Confidence scoring — flags known-good segments (2–4 hrs)   Targets: Signal Loss (80, 13.9%) | IS: perceived only (filtering, no recovery)",13.9%,13.9%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[5]/para[0],Phase 2  Fix small & content errors,2,2,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[5]/para[1],"N-best aggregation (ROVER/MBR) — vote across 20 beams   Targets: Accum. Errors (52, 9.1%) + Details (79, 13.8%) | IS: +0.13 (∼35 segs)",20,20,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[5]/para[1],"N-best aggregation (ROVER/MBR) — vote across 20 beams   Targets: Accum. Errors (52, 9.1%) + Details (79, 13.8%) | IS: +0.13 (∼35 segs)",52,52,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[5]/para[1],"N-best aggregation (ROVER/MBR) — vote across 20 beams   Targets: Accum. Errors (52, 9.1%) + Details (79, 13.8%) | IS: +0.13 (∼35 segs)",9.1%,9.1%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[5]/para[1],"N-best aggregation (ROVER/MBR) — vote across 20 beams   Targets: Accum. Errors (52, 9.1%) + Details (79, 13.8%) | IS: +0.13 (∼35 segs)",79,79,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[5]/para[1],"N-best aggregation (ROVER/MBR) — vote across 20 beams   Targets: Accum. Errors (52, 9.1%) + Details (79, 13.8%) | IS: +0.13 (∼35 segs)",13.8%,13.8%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[5]/para[1],"N-best aggregation (ROVER/MBR) — vote across 20 beams   Targets: Accum. Errors (52, 9.1%) + Details (79, 13.8%) | IS: +0.13 (∼35 segs)",0.13,0.13,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[5]/para[1],"N-best aggregation (ROVER/MBR) — vote across 20 beams   Targets: Accum. Errors (52, 9.1%) + Details (79, 13.8%) | IS: +0.13 (∼35 segs)",35,35,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[7]/para[0],Phase 3  Better world knowledge,3,3,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[7]/para[1],"Llama 3.1 8B + context prompts   Targets: Halluc (108, 18.8%) + Wrong Topic (255, 44.4%) | IS: +0.40 (∼98 segs)",3.1,3.1,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[7]/para[1],"Llama 3.1 8B + context prompts   Targets: Halluc (108, 18.8%) + Wrong Topic (255, 44.4%) | IS: +0.40 (∼98 segs)",8,8,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[7]/para[1],"Llama 3.1 8B + context prompts   Targets: Halluc (108, 18.8%) + Wrong Topic (255, 44.4%) | IS: +0.40 (∼98 segs)",108,108,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[7]/para[1],"Llama 3.1 8B + context prompts   Targets: Halluc (108, 18.8%) + Wrong Topic (255, 44.4%) | IS: +0.40 (∼98 segs)",18.8%,18.8%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[7]/para[1],"Llama 3.1 8B + context prompts   Targets: Halluc (108, 18.8%) + Wrong Topic (255, 44.4%) | IS: +0.40 (∼98 segs)",255,255,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[7]/para[1],"Llama 3.1 8B + context prompts   Targets: Halluc (108, 18.8%) + Wrong Topic (255, 44.4%) | IS: +0.40 (∼98 segs)",44.4%,44.4%,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[7]/para[1],"Llama 3.1 8B + context prompts   Targets: Halluc (108, 18.8%) + Wrong Topic (255, 44.4%) | IS: +0.40 (∼98 segs)",0.40,0.40,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[7]/para[1],"Llama 3.1 8B + context prompts   Targets: Halluc (108, 18.8%) + Wrong Topic (255, 44.4%) | IS: +0.40 (∼98 segs)",98,98,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[9]/para[0],Phase 4  Scale data 20K–50K,4,4,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[9]/para[0],Phase 4  Scale data 20K–50K,20,20,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[9]/para[0],Phase 4  Scale data 20K–50K,50,50,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[9]/para[1],Fine-tune visual encoder + projection on more data   Targets: ALL 574 non-useful via better visual features | IS: +0.35,574,574,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[9]/para[1],Fine-tune visual encoder + projection on more data   Targets: ALL 574 non-useful via better visual features | IS: +0.35,0.35,0.35,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[11]/para[0],Phase 5  Error Correction (GER),5,5,UNCLASSIFIED
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[11]/para[1],Second LLM corrects remaining decode errors   Targets: residual errors post-Phase 1–4 | IS: +0.10,1,1,METADATA
AFTER_AMOSI_Mar2026,60,Five Phases — From IS 2.5 to Target IS 3.3–3.7,no,shape[11]/para[1],Second LLM corrects remaining decode errors   Targets: residual errors post-Phase 1–4 | IS: +0.10,4,4,METADATA
