deck,slide_num,slide_title,hidden,location_in_slide,surrounding_text,number_mention,normalized,suggested_status,audit_category,audit_reason
AFTER_AMOSI_May2026,37,Where the System Works: Oracle vs Realistic,no,notes/para[0],"Restaged May 6 2026: Oracle (MBR best-case) on the left — what the model can produce — vs Realistic (Trust-gate output) on the right — what the user can confidently rely on. Oracle: NIV-Y+P 61.92% (IS≥2.00 deterministic), NIV-Y 23.91% (IS≥3.80), LLM Judge v3 Y+P 71.08% vs baseline 68.40% (paired McNemar p=0.00017). Realistic: at the ≥30% green Trust-gate, 65.2% recall / 5.6% FPR (630 trusted = 602",65.2%,65.2%,METADATA,OK,matches MBR canonical key=trustgate_t30_recall
AFTER_AMOSI_May2026,37,Where the System Works: Oracle vs Realistic,no,notes/para[0],"Restaged May 6 2026: Oracle (MBR best-case) on the left — what the model can produce — vs Realistic (Trust-gate output) on the right — what the user can confidently rely on. Oracle: NIV-Y+P 61.92% (IS≥2.00 deterministic), NIV-Y 23.91% (IS≥3.80), LLM Judge v3 Y+P 71.08% vs baseline 68.40% (paired McNemar p=0.00017). Realistic: at the ≥30% green Trust-gate, 65.2% recall / 5.6% FPR (630 trusted = 602",5.6%,5.6%,METADATA,OK,matches MBR canonical key=trustgate_t30_fpr
AFTER_AMOSI_May2026,37,Where the System Works: Oracle vs Realistic,no,notes/para[0],"Restaged May 6 2026: Oracle (MBR best-case) on the left — what the model can produce — vs Realistic (Trust-gate output) on the right — what the user can confidently rely on. Oracle: NIV-Y+P 61.92% (IS≥2.00 deterministic), NIV-Y 23.91% (IS≥3.80), LLM Judge v3 Y+P 71.08% vs baseline 68.40% (paired McNemar p=0.00017). Realistic: at the ≥30% green Trust-gate, 65.2% recall / 5.6% FPR (630 trusted = 602",630,630,METADATA,OK,matches MBR canonical key=trustgate_t30_n_trusted
AFTER_AMOSI_May2026,37,Where the System Works: Oracle vs Realistic,no,notes/para[0],"Restaged May 6 2026: Oracle (MBR best-case) on the left — what the model can produce — vs Realistic (Trust-gate output) on the right — what the user can confidently rely on. Oracle: NIV-Y+P 61.92% (IS≥2.00 deterministic), NIV-Y 23.91% (IS≥3.80), LLM Judge v3 Y+P 71.08% vs baseline 68.40% (paired McNemar p=0.00017). Realistic: at the ≥30% green Trust-gate, 65.2% recall / 5.6% FPR (630 trusted = 602",602,602,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,37,Where the System Works: Oracle vs Realistic,no,notes/para[0],"Restaged May 6 2026: Oracle (MBR best-case) on the left — what the model can produce — vs Realistic (Trust-gate output) on the right — what the user can confidently rely on. Oracle: NIV-Y+P 61.92% (IS≥2.00 deterministic), NIV-Y 23.91% (IS≥3.80), LLM Judge v3 Y+P 71.08% vs baseline 68.40% (paired McNemar p=0.00017). Realistic: at the ≥30% green Trust-gate, 65.2% recall / 5.6% FPR (630 trusted = 602",28,28,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,37,Where the System Works: Oracle vs Realistic,no,notes/para[0],"Restaged May 6 2026: Oracle (MBR best-case) on the left — what the model can produce — vs Realistic (Trust-gate output) on the right — what the user can confidently rely on. Oracle: NIV-Y+P 61.92% (IS≥2.00 deterministic), NIV-Y 23.91% (IS≥3.80), LLM Judge v3 Y+P 71.08% vs baseline 68.40% (paired McNemar p=0.00017). Realistic: at the ≥30% green Trust-gate, 65.2% recall / 5.6% FPR (630 trusted = 602",1427,1427,METADATA,OK,matches MBR canonical key=perword_new_total_words_segs
AFTER_AMOSI_May2026,37,Where the System Works: Oracle vs Realistic,no,notes/para[0],"Restaged May 6 2026: Oracle (MBR best-case) on the left — what the model can produce — vs Realistic (Trust-gate output) on the right — what the user can confidently rely on. Oracle: NIV-Y+P 61.92% (IS≥2.00 deterministic), NIV-Y 23.91% (IS≥3.80), LLM Judge v3 Y+P 71.08% vs baseline 68.40% (paired McNemar p=0.00017). Realistic: at the ≥30% green Trust-gate, 65.2% recall / 5.6% FPR (630 trusted = 602",2.547,2.547,METADATA,OK,matches MBR canonical key=is_mean_mbr
AFTER_AMOSI_May2026,37,Where the System Works: Oracle vs Realistic,no,notes/para[0],"Restaged May 6 2026: Oracle (MBR best-case) on the left — what the model can produce — vs Realistic (Trust-gate output) on the right — what the user can confidently rely on. Oracle: NIV-Y+P 61.92% (IS≥2.00 deterministic), NIV-Y 23.91% (IS≥3.80), LLM Judge v3 Y+P 71.08% vs baseline 68.40% (paired McNemar p=0.00017). Realistic: at the ≥30% green Trust-gate, 65.2% recall / 5.6% FPR (630 trusted = 602",2.532,2.532,METADATA,OK_TOP1_AS_BASELINE,explicit baseline marker in surrounding text (is_mean_top1)
AFTER_AMOSI_May2026,37,Where the System Works: Oracle vs Realistic,no,notes/para[0],"Restaged May 6 2026: Oracle (MBR best-case) on the left — what the model can produce — vs Realistic (Trust-gate output) on the right — what the user can confidently rely on. Oracle: NIV-Y+P 61.92% (IS≥2.00 deterministic), NIV-Y 23.91% (IS≥3.80), LLM Judge v3 Y+P 71.08% vs baseline 68.40% (paired McNemar p=0.00017). Realistic: at the ≥30% green Trust-gate, 65.2% recall / 5.6% FPR (630 trusted = 602",1,1,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,shape[3]/para[0],63.84%,63.84%,63.84%,UNCLASSIFIED,OK,matches MBR canonical key=wer_mbr
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,shape[4]/para[0],WER (MBR; top-1: 64.05%)What the literature metric reports — pessimistic on wild data,1,1,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,shape[4]/para[0],WER (MBR; top-1: 64.05%)What the literature metric reports — pessimistic on wild data,64.05%,64.05%,NEEDS_VERIFICATION,OK_TOP1_AS_BASELINE,explicit baseline marker in surrounding text (wer_top1)
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,shape[7]/para[0],61.92%,61.92%,61.92%,UNCLASSIFIED,OK,matches MBR canonical key=niv_yp_pct_mbr
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,shape[8]/para[0],"NIV-Y+P  (IS ≥ 2.00, MBR)What our deterministic metric agrees is useful — 927 / 1,497",2.00,2.00,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,shape[8]/para[0],"NIV-Y+P  (IS ≥ 2.00, MBR)What our deterministic metric agrees is useful — 927 / 1,497",927,927,NEEDS_VERIFICATION,OK,matches MBR canonical key=niv_yp_count_mbr
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,shape[8]/para[0],"NIV-Y+P  (IS ≥ 2.00, MBR)What our deterministic metric agrees is useful — 927 / 1,497","1,497",1497,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,shape[11]/para[0],71.08%,71.08%,71.08%,UNCLASSIFIED,OK,matches MBR canonical key=judge_v3_yp_pct_mbr
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,shape[12]/para[0],LLM Judge v3 Y+P  (MBR Oracle; baseline 68.40%)What an independent reviewer says is useful — paired p = 0.00017,68.40%,68.40%,NEEDS_VERIFICATION,OK_TOP1_AS_BASELINE,explicit baseline marker in surrounding text (judge_v3_yp_pct_baseline)
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,shape[12]/para[0],LLM Judge v3 Y+P  (MBR Oracle; baseline 68.40%)What an independent reviewer says is useful — paired p = 0.00017,0.00017,0.00017,NEEDS_VERIFICATION,OK,matches MBR canonical key=mcnemar_yp_p_mbr
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,shape[15]/para[0],65.2%,65.2%,65.2%,UNCLASSIFIED,OK,matches MBR canonical key=trustgate_t30_recall
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,shape[16]/para[0],"Trust gate  ≥30% green  •  recall of useful, FPR 5.6%What a user can confidently rely on  (630 trusted segments)",30%,30%,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,shape[16]/para[0],"Trust gate  ≥30% green  •  recall of useful, FPR 5.6%What a user can confidently rely on  (630 trusted segments)",5.6%,5.6%,UNCLASSIFIED,OK,matches MBR canonical key=trustgate_t30_fpr
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,shape[16]/para[0],"Trust gate  ≥30% green  •  recall of useful, FPR 5.6%What a user can confidently rely on  (630 trusted segments)",630,630,UNCLASSIFIED,OK,matches MBR canonical key=trustgate_t30_n_trusted
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,shape[18]/para[0],37,37,37,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",6,6,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",2026,2026,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",1,1,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",63.84%,63.84%,METADATA,OK,matches MBR canonical key=wer_mbr
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",1,1,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",64.05%,64.05%,METADATA,OK_TOP1_AS_BASELINE,explicit baseline marker in surrounding text (wer_top1)
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",2,2,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",61.92%,61.92%,METADATA,OK,matches MBR canonical key=niv_yp_pct_mbr
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",927,927,METADATA,OK,matches MBR canonical key=niv_yp_count_mbr
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal","1,497",1497,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",3,3,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",71.08%,71.08%,METADATA,OK,matches MBR canonical key=judge_v3_yp_pct_mbr
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",2.67,2.67,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",68.40%,68.40%,METADATA,OK_TOP1_AS_BASELINE,explicit baseline marker in surrounding text (judge_v3_yp_pct_baseline)
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",0.00017,0.00017,METADATA,OK,matches MBR canonical key=mcnemar_yp_p_mbr
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",4,4,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",30%,30%,METADATA,METADATA,slide-meta / date / page
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",65.2%,65.2%,METADATA,OK,matches MBR canonical key=trustgate_t30_recall
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",5.6%,5.6%,METADATA,OK,matches MBR canonical key=trustgate_t30_fpr
AFTER_AMOSI_May2026,38,From Literature Metric to User-Trusted Output,no,notes/para[0],"Restaged May 6 2026 as Oracle -> Realistic flow under MBR. Card 1 — WER 63.84% (top-1 64.05%): the literature metric, pessimistic on wild data. Card 2 — NIV-Y+P 61.92% (MBR-IS): our deterministic metric agrees on 927/1,497. Card 3 — LLM Judge v3 Y+P 71.08% (MBR Oracle, +2.67 pp vs baseline 68.40%, paired McNemar p=0.00017): independent reviewer confirms. Card 4 — Trust gate ≥30% green: 65.2% recal",630,630,METADATA,OK,matches MBR canonical key=trustgate_t30_n_trusted
